地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 印度'],['Akash Goila'],[],['01'],"['Sanaya Irani', 'Vicky Kadian', '苏米特·古拉蒂']",['Dum Dum Dumroo'],[],[''],[],[' 印度语']
[' 印度'],['Jasmeet K. Reen'],[],['12'],"['佩丽冉卡·曹帕拉', 'Pooja Kumar', '苏尚特·辛格·拉吉普特']",['Gustakhiyan'],['传记'],[''],[],[' 印地语']
[' 印度'],['Rahul Sankrityan'],['137'],['11'],"['Vijay Deverakonda', 'Priyanka Jawalkar', 'Madhunandan', 'Malavika Nair', 'Vishnu Oi', 'Ravi Prakash', 'Shiju', 'Uttej', 'Ravi Varma', 'Mahesh Vitta']",['Taxiwaala'],"['喜剧', '惊悚']",[''],[],[' 泰卢固语']
[' 印度'],['K.S. Ravikumar'],['162'],[],"['Nithya Menon', '苏迪普']",['变身大盗 Kotikokkadu'],"['剧情', '动作']",[''],[],[]
[' 印度'],['Sambit Mohanty'],['97'],[],"['Prakruti Misra', 'Partha Ray', 'Priyambada Ray']",['Hello Arsi'],['剧情'],[''],[],[' 印地语']
[' 印度'],['拉贾特·卡普尔'],['96'],[],"['兰维尔·肖里', 'Mansi Multani', '拉贾特·卡普尔']",['Kadakh'],['剧情'],[''],[],[' 印地语 / 英语']
[' 印度 / 英国'],['Renjith'],['146'],[],"['莫哈恩拉', 'Kaniha', 'Arundathi Nag']",['Drama'],[],[''],[],[' Malayalam']
[' 印度'],['Karan Kashyap'],[],[],"['Lalit Parimoo', 'Sheetal Dimri', 'Abhisek Pandey']",['Kathor'],[],[''],[],[]
[' 印度'],['R.S. Naidu'],[],[],[],['Nannu Dochukunduvate'],[],[''],[],[]
[' 印度'],['P C Shekar'],[],[],['Ragini Dwivedi'],['The Terrorist'],"['剧情', '惊悚']",[''],[],[' 坎纳达语']
[' 印度'],['Devashish Makhija'],['128'],[],"['马诺杰·巴杰帕伊', 'Santosh Juvekar', 'Ipshita Chakraborty Singh']",['博恩索 Bhonsle'],[],[''],[],[]
[' 印度'],['C.S. Amudhan'],[],[],[],['Thamizh Padam 2'],[],[''],[],[]
