,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
65,[' 美国'],['小斯蒂芬·卡普尔'],['2018'],['130'],"['迈克尔·B·乔丹', '西尔维斯特·史泰龙', '泰莎·汤普森', '杜夫·龙格尔', '弗罗里安·穆特鲁', '布里吉特·尼尔森', '罗素·霍恩斯比', '伍德·哈里斯', '米洛·文堤米利亚', '菲利西亚·拉斯海德', '迈克尔·巴佛', '安德烈·沃德', '迈尔斯·哈姆帕斯', '伊沃·南迪', '克里斯托弗·曼恩']",['奎迪：英雄再起 Creed II'],"['剧情', '运动']",['7.1'],['16705'],[' 英语']
86,[' 韩国'],['李锡根'],['2018'],['110'],"['金英光', '朴宝英', '姜其永', '高圭弼', '张成范', '金贤淑', '林炯俊', '姜德重', '徐恩秀', '宋再临', '申素率', '郑多媛', '车烨', '裴海善', '全裴修', '徐胤雅']",['你的婚礼 너의 결혼식'],"['剧情', '爱情']",['7.2'],['15881'],[' 韩语']
75,[' 韩国'],['洪尚秀'],['2018'],['96'],"['纪柱峰', '金敏喜', '宋宣美', '权海虓', '刘俊相']",['江边旅馆 강변호텔'],['剧情'],['7.2'],['2453'],[' 韩语']
12,[' 中国大陆 / 香港'],['张艺谋'],['2018'],['116'],"['邓超', '孙俪', '郑恺', '王千源', '王景春', '胡军', '关晓彤', '吴磊', '封柏']",['影'],"['剧情', '动作', '武侠', '古装']",['7.2'],['410965'],[' 汉语普通话']
30,[' 美国'],['布莱德利·库珀'],['2018'],['135'],"['Lady Gaga', '布莱德利·库珀', '山姆·艾里奥特', '安德鲁·戴斯·克雷', '拉菲·格拉沃恩', '安东尼·拉莫斯', '大卫·查普尔', '亚历克·鲍德温', '马龙·威廉姆斯', '布兰迪·卡莉', '朗·瑞弗金', '巴里·沙巴卡·亨利', '迈克尔·D·罗伯茨', '迈克尔·哈尔尼', '丽贝卡·菲尔德', '威廉·贝利', '格雷戈·格伦伯格', 'D·J·尚格拉·皮尔斯', '德瑞娜·德尼罗', '艾迪·格里芬', '哈尔希', '马修·利巴提克', '路奈尔·坎贝尔', '唐·渥斯', '伦尼·卡斯特罗', '唐·罗伊·金', '格雷戈里·斯卡尔尼奇', '弗兰克·安妮罗', '杰尔马诺·布兰科', '梅根·豪恩', '马克·查普曼', '史蒂文·西塞罗', '阿曼达·菲尔茨', '阿尔弗雷德·加比杜林', '弗雷德里克·基夫']",['一个明星的诞生 A Star Is Born'],"['剧情', '爱情', '音乐']",['7.2'],['71528'],[' 英语']
13,[' 中国大陆'],['韩延'],['2018'],['132'],"['李易峰', '迈克尔·道格拉斯', '周冬雨', '曹炳琨', '王戈', '苏可']",['动物世界'],"['剧情', '动作', '冒险']",['7.2'],['363483'],[' 汉语普通话 / 英语']
100,[' 美国'],['保罗·达诺'],['2018'],['105'],"['杰克·吉伦哈尔', '凯瑞·穆里根', '比尔·坎普', '艾德·奥克森博尔德', '佐伊·玛格丽特·科莱蒂', '凯特·琼斯', '莫莉·密里根', '布莱恩·梅', '莱西·阿纳斯塔西娅', '达里尔·考克斯', '莎拉·摩尔', '特拉维斯·W·布鲁耶']",['狂野生活 Wildlife'],['剧情'],['7.2'],['6582'],[' 英语']
27,[' 中国大陆'],['万玛才旦'],['2018'],['87'],"['金巴', '更登彭措', '索朗旺姆']",['撞死了一只羊'],['剧情'],['7.2'],['25952'],[' 藏语']
60,[' 美国 / 加拿大'],['保罗·费格'],['2018'],['117'],"['安娜·肯德里克', '布蕾克·莱弗利', '亨利·戈尔丁', '伊恩·霍', '约书亚·萨坦', '格伦达·布拉甘扎', '安德鲁·兰内斯', '凯利·麦柯马克', '阿帕纳·纳彻', '达斯汀·米利甘', '丹妮尔·布尔贡', '吉亚·桑德赫', '鲁伯特·弗兰德', '诺林·古拉姆高斯', '巴希尔·萨拉赫丁', '梅洛迪·约翰逊', '麦丽莎·奥尼尔', '埃里克·约翰逊', '琳达·卡德里尼', '莎拉·贝克', '珍·斯马特', '莱斯勒·唐纳森', '克里斯·欧文斯', '罗莎娜·斯科托', '多梅尼克·塞纳', '辛迪·戴']",['一个小忙 A Simple Favor'],"['剧情', '悬疑', '犯罪']",['7.2'],['37595'],[' 英语']
70,[' 韩国'],['林顺礼'],['2018'],['103'],"['金泰梨', '柳俊烈', '文素丽', '秦基周', '国志龙', '郑浚远']",['小森林 리틀 포레스트'],['剧情'],['7.3'],['22862'],[' 韩语']
102,[' 法国'],['米夏埃尔·艾斯'],['2018'],['107'],"['文森特·拉科斯特', '斯塔西·马汀', '欧菲莉亚·科尔布', '玛丽安娜·巴斯莱', '乔纳森·科恩']",['阿曼达 Amanda'],['剧情'],['7.3'],['551'],[' 法语']
134,[' 台湾'],['蔡宓洁'],['2018'],['83'],"['许光汉', '姚爱宁', '林意箴']",['海吉拉'],"['剧情', '爱情']",['7.3'],['6323'],[' 汉语普通话']
11,[' 中国大陆'],['娄烨'],['2018'],['124'],"['井柏然', '宋佳', '马思纯', '秦昊', '陈妍希', '张颂文', '陈冠希', '颜卓灵', '王维申', '胡伶', '黄伊凡', '陈伟榕', '单宝中', '梁致力', '罗义民']",['风中有朵雨做的云'],"['剧情', '悬疑', '犯罪']",['7.3'],['232697'],[' 汉语普通话 / 粤语']
105,[' 韩国'],['李宰圭'],['2018'],['115'],"['柳海真', '赵震雄', '李瑞镇', '廉晶雅', '金智秀', '宋昰昀', '尹敬浩', '智友']",['完美的他人 완벽한타인'],"['剧情', '喜剧']",['7.4'],['11805'],[' 韩语']
23,[' 中国大陆'],['吕乐'],['2018'],['102'],"['姚晨', '马伊琍', '袁文康', '吴昊宸', '王梓尘', '陶昕然', '高叶', '齐欢']",['找到你'],"['剧情', '家庭']",['7.4'],['146607'],[' 汉语普通话']
110,[' 日本'],['三木康一郎'],['2018'],['118'],"['福士苍汰', '高畑充希', '广濑爱丽丝', '大野拓朗', '山本凉介', '前野朋哉', '竹内结子']",['旅猫日记 旅猫リポート'],['剧情'],['7.4'],['2817'],[' 日语']
131,[' 法国'],['吉尔·勒卢什'],['2018'],['122'],"['马修·阿马立克', '伯努瓦·波尔沃德', '吉约姆·卡内', '玛琳娜·佛伊丝', '菲烈·卡特林', '让·雨果·安格拉德', '维尔日妮·埃菲拉', '费利克斯·莫阿蒂', '莱拉·贝蒂', '诺亚·阿比塔']",['大浴场 Le grand bain'],"['剧情', '喜剧']",['7.4'],['2034'],[' 法语']
47,[' 爱尔兰 / 英国 / 美国'],['欧格斯·兰斯莫斯'],['2018'],['119'],"['奥利维娅·科尔曼', '艾玛·斯通', '蕾切尔·薇兹', '尼古拉斯·霍尔特', '乔·阿尔文', '马克·加蒂斯', '蒂莫西·英纳斯', '珍妮·莱恩斯福德', '詹姆斯·史密斯', '詹姆斯·梅尔维尔', '杰克·维尔']",['宠儿 The Favourite'],"['剧情', '喜剧', '同性', '传记']",['7.4'],['51384'],[' 英语']
88,[' 日本 / 法国'],['滨口龙介'],['2018'],['119'],"['东出昌大', '唐田英里佳', '濑户康史', '山下莉绪', '伊藤沙莉', '渡边大知', '仲本工事', '田中美佐子']",['夜以继日 寝ても覚めても'],"['剧情', '爱情']",['7.4'],['11297'],[' 日语']
81,[' 美国'],['乔尔·埃哲顿'],['2018'],['115'],"['卢卡斯·赫奇斯', '妮可·基德曼', '罗素·克劳', '玛德琳·克莱因', '维克托·麦凯', '大卫·约瑟夫·克雷格', '特洛耶·希文', '艾米丽·辛克尔', '德文·迈克尔', '马特·伯克', '林赛·莫泽', '杰西·拉图雷特', '布里顿·瑟尔', '大卫·迪特莫尔', '威廉·吴', '乔尔·埃哲顿', '泽维尔·多兰', '蒂姆·韦尔', '弗利', '兰德尔·P·海文斯', '乔·阿尔文']",['被抹去的男孩 Boy Erased'],"['剧情', '同性', '传记']",['7.4'],['12904'],[' 英语']
51,[' 中国大陆'],['霍猛'],['2018'],['93'],"['杨太义', '李云虎 ', '万众 ', '聂栋才 ']",['过昭关'],"['剧情', '家庭', '儿童']",['7.5'],['3238'],[' 河南方言']
43,[' 韩国'],['崔国熙'],['2018'],['114'],"['金惠秀', '刘亚仁', '许峻豪', '赵宇镇', '文森特·卡索']",['国家破产之日 국가부도의 날'],['剧情'],['7.5'],['22712'],[' 韩语']
133,[' 美国'],['西恩·安德斯'],['2018'],['119'],"['马克·沃尔伯格', '萝丝·拜恩', '伊莎贝拉·莫奈', '古斯塔夫·奇洛兹', '朱莉安娜·甘米兹', '奥克塔维亚·斯宾瑟', '泰格·诺塔洛', '汤姆·赛格拉', '艾琳·瑞秋', '布瑞特·伦茨勒', '玛格·马丁戴尔', '朱丽·哈基提', '迈克尔·奥吉弗', '琼·库萨克', '加里·维克斯', '乔伊·雅各布森', '安德利娅·安德斯', '肯尼斯·以色列', '兰德尔·P·海文斯', '埃莱扎·施莱辛格', '哈维尔·朗塞罗斯', '伊芙·哈洛', '约瑟琳·雷耶斯', '约翰·麦康奈尔', '查利·麦克德莫特', '埃里卡 ·比尔曼', '卡尔森·霍尔姆斯', '维勒特·罗德里格斯', '艾米丽塔·T·冈萨雷斯', '帕蒂·舍尔哈斯', '本杰明·韦弗', '玛丽亚·Z·威尔逊']",['速成家庭 Instant Family'],"['剧情', '喜剧']",['7.5'],['9574'],[' 英语']
130,[' 俄罗斯'],['丹尼拉·科兹洛夫斯基'],['2018'],['137'],"['丹尼拉·科兹洛夫斯基', '伊琳娜·戈尔巴乔娃', '安德烈·斯莫利亚科夫', '奥莉亚·祖耶娃', '弗拉基米尔·伊利因', '维伦·巴比切夫', '维克多·维尔比斯基', '维塔利亚·安德烈夫']",['最后一球 Тренер'],"['剧情', '运动']",['7.5'],['5826'],[' 俄语']
120,[' 英国 / 美国'],['沃什·韦斯特摩兰'],['2018'],['111'],"['凯拉·奈特莉', '多米尼克·威斯特', '埃莉诺·汤姆林森', '费奥纳·肖', '丹妮斯·高夫', '艾莎·哈特', '丽贝卡·鲁特', '阿尔·韦弗', '卡罗琳·博尔顿', '雷·潘莎基', '珊农·塔伯特', '阿提拉·阿帕', '阿拉贝拉·韦尔', '羽田正义', '罗德里克·希尔', '贾尼娜·哈尼', '凯汀卡·埃格雷斯']",['柯莱特 Colette'],"['剧情', '传记', '历史']",['7.5'],['8394'],[' 英语']
128,[' 英国'],['安娜贝尔·杨科尔'],['2018'],['106'],"['安娜·帕奎因', '格雷戈尔·塞尔科克', '尤安·梅森', '荷丽黛·格兰杰', '劳伦·莱尔', '凯特·迪基']",['告诉蜜蜂 Tell It to the Bees'],"['剧情', '同性']",['7.5'],['1977'],[' 英语']
38,[' 印度'],['西达夫·马贺拉'],['2018'],['120'],"['拉妮·玛克赫吉', '内拉吉·卡比', '萨钦', '苏普丽雅·皮尔加卡尔', '罗特·萨拉夫', '维克拉姆·戈克哈尔', '雷伊·舒克拉', '阿西夫·巴斯拉', '加纳特·拉玛妮', '侯赛因·达拉尔', '伊万·罗德里格斯', '坤纳·斯内德', '哈许‧梅尔', '什库马尔·苏布拉马尼亚姆']",['嗝嗝老师 Hichki'],"['剧情', '喜剧']",['7.5'],['51499'],[' 印地语 / 英语']
129,[' 美国'],['贾森·雷特曼'],['2018'],['95'],"['查理兹·塞隆', '麦肯兹·戴维斯', '马克·杜普拉斯', '朗·里维斯顿', '艾米丽·海内', '伊兰妮·谭', '克里斯塔尔·伦伯格', '马塞林·休格特', '科琳·惠勒', '嘉蜜拉·赖特', '史蒂文·罗伯斯', '谢德·鲁佩']",['塔利 Tully'],"['剧情', '喜剧']",['7.6'],['17617'],[' 英语']
49,[' 日本'],['三宅唱'],['2018'],['106'],"['柄本佑', '染谷将太', '石桥静河', '足立智充', '山本亚依']",['你的鸟儿会唱歌 きみの鳥はうたえる'],"['剧情', '爱情']",['7.6'],['5342'],[' 日语']
98,[' 丹麦'],['古斯塔夫·莫勒'],['2018'],['85'],"['雅各布·克德格恩', '杰西卡·迪内奇', '奥玛尔·沙加威', '约翰·奥尔森', '雅各布·乌尔里克·罗曼', '西蒙·本尼杰格', '劳拉·布罗', '蒙坦·瑟贝尔', '莫滕·桑博', '安德斯·布林克·马德森', '马特·福勒']",['罪人 Den skyldige'],"['剧情', '惊悚', '犯罪']",['7.6'],['18245'],[' 丹麦语']
78,[' 中国大陆'],['松太加'],['2018'],['109'],"['容中尔甲', '尼玛颂宋', '赛却加']",['阿拉姜色'],"['剧情', '家庭']",['7.6'],['13848'],[' 藏语']
87,[' 中国大陆'],['周浩晖'],['2018'],['94'],"['葛布', '刘浩', '王初伊', '黄垲翔']",['天方异谈'],"['剧情', '悬疑', '奇幻']",['7.6'],['5229'],[' 汉语普通话']
37,[' 美国'],['韦恩·罗伯茨'],['2018'],['90'],"['约翰尼·德普', '佐伊·达奇', '罗丝玛丽·德薇特', '朗·里维斯顿', '贾斯汀·沃林顿 ', '丹尼·赫斯顿', '希芳·法隆', '帕洛玛·克维亚特科夫斯基', '奥黛莎·杨', '凯特琳·伯纳德', '法拉赫·阿维瓦', '琳达·伊蒙', '基斯·麦克科基尼', '德文·特雷尔', '丹尼斯·科贝特', '约兰达·科贝特', '马德里亚·斯卡尔韦纳']",['教授 The Professor'],"['剧情', '喜剧']",['7.6'],['4803'],[' 英语']
7,[' 中国大陆'],['李芳芳'],['2018'],['138'],"['章子怡', '黄晓明', '张震', '王力宏', '陈楚生', '铁政', '祖峰', '米雪', '王盛德', '韩童生', '王鑫', '郑铮', '章泽天', '黄梦莹', '林美秀', '保罗·菲利普·克拉克', '胡家华', '伊娜', '吴谨言', '纪帅', '王天泽', '伍麟凯', '都金翰']",['无问西东'],"['剧情', '爱情', '战争']",['7.6'],['495272'],[' 汉语普通话']
127,[' 美国'],['米密·莱德'],['2018'],['120'],"['菲丽希缇·琼斯', '艾米·汉莫', '贾斯汀·塞洛克斯', '萨姆·沃特森', '凯西·贝茨', '卡莉·史派妮', '杰克·莱诺', '斯蒂芬·鲁特', '克里斯·马尔基', '加里·韦恩兹', '弗朗西斯·X·麦卡蒂', '罗纳德·格特曼', '温迪·古逊', '约翰·拉尔斯顿', '卡尔·格拉戈萨斯', '亚瑟·霍尔顿', '安吉拉·嘉鲁皮', '乔迪·约翰逊', '杰夫·利利科', '乔·柯布登 ', '莎珑·华盛顿', '瓦罗娜·塞茨瓦埃洛', '阿伦·奥阿约-斯图尔特', '霍莉·G·弗兰克尔', '汤姆·埃尔文', '斯蒂芬妮·科斯塔', '拉斐尔·格罗斯-哈维', '罗伯特·J·塔维纳', '加布里埃尔·格雷厄姆', '丹尼尔·布罗克', '道恩·福特', '迈克尔·迪克森', '亚历山大·贝朗格', '鲁斯·巴德·金斯伯格']",['性别为本 On the Basis of Sex'],"['剧情', '传记']",['7.6'],['4669'],[' 英语']
62,[' 日本'],['大森立嗣'],['2018'],['100'],"['黑木华', '树木希林', '多部未华子', '原田麻由', '川村纱也', '滝泽惠', '山下美月', '郡山冬果', '冈本智礼']",['日日是好日'],['剧情'],['7.7'],['3212'],[' 日语']
33,[' 印度'],['R·巴尔基'],['2018'],['140'],"['阿克谢·库玛尔', '拉迪卡·艾普特', '索娜姆·卡普尔', '乔蒂·苏巴', '森尔·辛', '阿米达普·巴强', '雷·拉维']",['印度合伙人 Padman'],"['剧情', '喜剧', '传记']",['7.7'],['57153'],[' 印地语']
56,[' 美国 / 日本'],['达米恩·查泽雷'],['2018'],['141'],"['瑞恩·高斯林', '克莱尔·芙伊', '杰森·克拉克', '凯尔·钱德勒', '寇瑞·斯托尔', '派屈克·福吉特', '克里斯托弗·阿波特', '塞伦·希德', '奥莉维亚·汉密尔顿', '巴勃罗·施瑞博尔', '谢伊·惠格姆', '卢卡斯·哈斯', '伊桑·恩布里', '布莱恩·达西·詹姆斯', '科里·迈克尔·史密斯', '克里斯·斯万博格']",['登月第一人 First Man'],"['剧情', '传记', '历史']",['7.7'],['30610'],[' 英语']
71,[' 波兰 / 法国 / 英国'],['帕维乌·帕夫利科夫斯基'],['2018'],['88'],"['尤安娜·库里克', '托马斯·科特', '波利斯·席克', '阿伽塔·库莱沙', '塞德里克·康', '让娜·巴利巴尔', '亚当·费仁希', '亚当·沃诺维茨', '亚当·斯齐斯科斯基']",['冷战 Zimna wojna'],"['剧情', '爱情', '音乐']",['7.8'],['19566'],[' 波兰语 / 法语 / 德语 / 克罗地亚语 / 意大利语 / 俄语']
17,[' 中国大陆'],['白雪'],['2018'],['99'],"['黄尧', '孙阳', '汤加文', '倪虹洁', '江美仪', '廖启智', '焦刚']",['过春天'],['剧情'],['7.8'],['123310'],[' 汉语普通话 / 粤语']
106,[' 美国'],['小乔治·提尔曼'],['2018'],['133'],"['阿曼德拉·斯坦伯格 ', '雷吉娜·赫尔', '罗素·霍恩斯比', '安东尼·麦凯', 'K·J·阿帕', '伊萨·雷', '科曼', '阿尔吉·史密斯', '塞布丽娜·卡彭特', '多米尼克·菲什巴克', '拉马尔·约翰逊', '梅根·劳利斯']",['你给的仇恨 The Hate U Give'],"['剧情', '犯罪']",['7.8'],['6657'],[' 英语']
82,[' 法国'],['克里斯托夫·奥诺雷'],['2018'],['132'],"['文森特·拉科斯特', '皮埃尔·德隆尚', '德尼·波达利德斯', '阿黛尔·维斯梅思', '托马斯·冈萨雷斯', '克莱蒙·梅特耶', '昆廷·蒂博', '特里斯坦·法尔热', '索菲·勒图讷尔', '马莱娜·索尔达纳', '卢卡·马林诺夫斯基', '埃里克·维涅尔', '罗曼·施耐纳']","['喜欢，轻吻，快跑 Plaire, aimer et courir vite']","['剧情', '爱情', '同性']",['7.8'],['14311'],[' 法语']
115,[' 日本'],['小泉德宏'],['2018'],['128'],"['广濑铃', '野村周平', '新田真剑佑', '上白石萌音', '矢本悠马', '森永悠希', '清水寻也', '优希美青', '佐野勇斗', '清原果耶', '松冈茉优', '贺来贤人', '松田美由纪', '国村隼']",['花牌情缘：结 ちはやふる 結び'],['剧情'],['7.9'],['6077'],[' 日语']
35,[' 韩国'],['李沧东'],['2018'],['148'],"['刘亚仁', '史蒂文·元', '全钟瑞', '金秀京', '崔承浩', '玉子妍']",['燃烧 버닝'],"['剧情', '悬疑']",['7.9'],['154403'],[' 韩语']
94,[' 法国'],['史蒂芬·布塞'],['2018'],['113'],"['文森特·林顿', '梅兰妮·罗弗', '雅克·博尔德里', '戴维·雷伊', '奥利维尔·斯勒梅尔', '伊莎贝尔·鲁芬']",['开战 En Guerre'],['剧情'],['8.0'],['3095'],[' 法语']
99,[' 日本'],['西浦正记'],['2018'],['128'],"['山下智久', '新垣结衣', '户田惠梨香', '比嘉爱未', '浅利阳介', '有冈大贵', '成田凌', '新木优子', '马场富美加', '新田真剑佑', '片濑梨乃', '山谷花纯', '丸山智己', '平野生成', '杉本哲太', '安藤政信', '椎名桔平']",['紧急救命 劇場版 コード・ブルー-ドクターヘリ緊急救命-'],['剧情'],['8.0'],['5525'],[' 日语']
36,[' 中国大陆'],['胡波'],['2018'],['234'],"['彭昱畅', '章宇', '王玉雯', '李从喜', '董向荣', '王柠', '赵燕国彰', '朱颜曼滋', '凌正辉', '王超北', '王雪洋']",['大象席地而坐'],['剧情'],['8.0'],['78224'],[' 汉语普通话']
26,[' 日本'],['福泽克雄'],['2018'],['119'],"['阿部宽', '松岛菜菜子', '沟端淳平', '田中丽奈', '木村绿子', '乌丸节子', '春风亭升太', '音尾琢真', '饭丰万理江', '上杉祥三', '中岛博子', '樱田日和', '及川光博', '伊藤兰', '小日向文世', '山崎努', '香川照之', '杏']",['祈祷落幕时 祈りの幕が下りる時'],"['剧情', '悬疑']",['8.0'],['92836'],[' 日语']
31,[' 日本'],"['大森贵弘', '伊藤秀树']",['2018'],['104'],"['神谷浩史', '井上和彦', '高良健吾', '小林沙苗', '泽城美雪', '石田彰', '藤村步', '村濑步', '伊藤美纪', '伊藤荣次', '堀江一真', '佐藤利奈', '木村良平', '菅沼久义', '雪野五月', '川澄绫子', '樋口晓里', '冈村明美', '黑田崇矢', '长岛雄一', '松山鹰志', '下崎纮史', '知桐京子', '岛本须美']",['夏目友人帐 劇場版 夏目友人帳 ～うつせみに結ぶ～'],"['剧情', '动画', '奇幻']",['8.0'],['70119'],[' 日语']
39,[' 美国'],['克林特·伊斯特伍德'],['2018'],['116'],"['克林特·伊斯特伍德', 'Patrick L. Reyes', 'Cesar De León', 'Gustavo Muñoz', 'Jackie Prucha', '理查德·赫德', 'Adam Drescher', 'Christi McClintock', 'Keith Flippen', '艾莉森·伊斯特伍德', '黛安·韦斯特', '乔·奈泽维奇', '泰莎·法米加', '维克多·罗塞克', '罗伯特·拉萨多', '劳伦斯·菲什伯恩', '布莱德利·库珀', '迈克尔·佩纳', '尤金·科德罗', '诺尔·古格雷米', '安迪·加西亚', '小克利夫顿·克林斯', '丹尼尔·蒙卡达', '伊格纳西奥·塞利齐奥', '保罗·阿拉约', '卡里姆·J.格里梅斯', '迭戈·卡塔诺', '迪伦·库斯曼', '皮特·布里斯', '劳恩·迪恩', '曼尼·蒙塔纳', '洛博·塞巴斯蒂安', '泰丝·马里斯·金凯德', '贝琪·阿尔特林格', '蒂莫西·卡尔', '吉尔·弗林特', '凯蒂·吉尔', '杰伦·戈登', '杰伊·古铁雷斯', '塞西尔·M·亨利', '雷·埃尔南德斯', '肖恩·麦克米伦', '德文·奥格登', '帕蒂·舍尔哈斯']",['骡子 The Mule'],"['剧情', '悬疑', '惊悚', '犯罪']",['8.1'],['25794'],[' 英语']
3,[' 中国大陆 / 香港'],['庄文强'],['2018'],['130'],"['周润发', '郭富城', '张静初', '冯文娟', '廖启智', '周家怡', '王耀庆', '方中信', '高捷', '邢佳栋', '张松枝', '张建声', '吴嘉龙', '孙佳君']",['无双 無雙'],"['剧情', '动作', '悬疑', '犯罪']",['8.1'],['606119'],[' 汉语普通话 / 粤语 / 英语 / 泰语 / 波兰语']
5,[' 中国大陆'],['饶晓志'],['2018'],['108'],"['陈建斌', '任素汐', '潘斌龙', '章宇', '王砚辉', '九孔', '马吟吟', '程怡', '宁桓宇', '邓恩熙', '谢波', '范翔', '赵梓冲', '史策', '马睿瀚', '林海', '邓钢']",['无名之辈'],"['剧情', '喜剧']",['8.1'],['654140'],[' 汉语普通话 / 贵州话']
76,[' 土耳其 / 马其顿 / 法国 / 德国 / 波黑 / 保加利亚 / 瑞典'],['努里·比格·锡兰'],['2018'],['188'],"['岛吾·德米尔考', '穆拉特·杰姆吉尔', '本努·耶勒德热姆拉尔', '哈扎尔·埃尔居奇卢', '塞尔坎·凯斯金', '塔梅尔·莱文特', '厄内尔·埃尔坎', '里法特·桑贾尔', '阿克·阿克苏', '卡迪尔·瑟米克', '欧扎·费什特']",['野梨树 Ahlat Ağacı'],['剧情'],['8.1'],['8183'],[' 土耳其语']
50,[' 韩国'],['姜炯哲'],['2018'],['133'],"['都暻秀', '朴慧秀', '吴政世', '金民浩', '朴真珠', '白仁权', '杰瑞德·格里姆斯', '罗斯·凯特尔']",['摇摆狂潮 스윙키즈'],"['剧情', '歌舞', '战争']",['8.2'],['25198'],[' 韩语']
61,[' 韩国'],['李章焄'],['2018'],['132'],"['苏志燮', '孙艺珍', '金智焕', '金贤秀', '李有镇', '高昌锡', '李俊赫', '孙云恩', '裴侑蓝']",['现在去见你 지금 만나러 갑니다'],"['剧情', '爱情', '奇幻']",['8.2'],['55326'],[' 韩语']
63,[' 比利时 / 荷兰'],['卢卡斯·德霍特'],['2018'],['105'],"['维克托·波尔斯特', '阿里耶·沃索尔特', '奥利弗·博达特', '蒂伊门·戈瓦尔茨', '卡特简·达门', '瓦伦提金·达恩斯', '克里斯·泰斯', '安吉洛·提森', '艾莉西亚·德佩克']",['女孩 Girl'],"['剧情', '同性']",['8.2'],['14532'],[' 法语 / 弗拉芒语 / 英语']
40,[' 墨西哥 / 美国'],['阿方索·卡隆'],['2018'],['135'],"['雅利扎·阿巴里西奥', '玛丽娜·德·塔维拉', '迭戈·科蒂娜·奥特里', '卡洛斯·佩拉尔塔', '马科·格拉夫', '丹妮拉·德米萨', '南茜·加西亚', '维罗妮卡·加西亚', '安迪·科特斯', '费尔南多·格雷迪亚加', '豪尔赫·安东尼奥·格雷罗', '拉丁·洛弗']",['罗马 Roma'],"['剧情', '家庭']",['8.2'],['77050'],[' 西班牙语 / 米斯特克语 / 英语']
95,[' 美国'],['珍妮芬·福克斯'],['2018'],['114'],"['约翰·赫德', '伊丽莎白·德比茨基', '劳拉·邓恩', '科曼', '艾伦·伯斯汀', '弗兰西丝·康罗伊', '杰森·雷特', '劳拉·爱伦', '伊莎贝尔·内利瑟', '伊莎贝拉·阿玛拉', '切尔西·阿尔登', '马修·劳奇', '贾克琳·弗莱明', '蒂娜·帕克', '乔迪·朗', '诺亚·罗麦克斯', '艾米莉·桑迪弗', '斯科特·武田', '索姆·毕绍普斯']",['信笺故事 The Tale'],['剧情'],['8.2'],['16128'],[' 英语']
14,[' 日本'],['大根仁'],['2018'],['119'],"['筱原凉子', '广濑铃', '板谷由夏', '小池荣子', '友坂理惠', '渡边直美', '池田依来沙', '山本舞香', '野田美櫻', '田边桃子', '富田望生', '三浦春马', '中川雅也', '新井浩文', '矢本悠马']",['阳光姐妹淘 SUNNY 強い気持ち・強い愛'],"['剧情', '喜剧', '歌舞']",['8.3'],['16973'],[' 日语']
96,[' 日本'],['冲田修一'],['2018'],['99'],"['山崎努', '树木希林', '加濑亮', '吉村界人', '光石研', '青木崇高', '吹越满']",['有熊谷守一在的地方 モリのいる場所'],['剧情'],['8.3'],['10440'],[' 日语']
52,[' 德国'],['米夏埃尔·赫尔比希'],['2018'],['125'],"['弗莱德里奇·穆克', '卡罗利妮·舒赫', '大卫·克劳斯', '艾丽西娅·冯·里特贝格', '托马斯·克莱舒曼', '乔纳斯·霍登里德尔', '蒂尔曼·多布勒', '克里斯蒂安·内特', '罗纳德·库克利斯', '塞巴斯蒂安·胡克', '乌尔里奇·布兰德霍夫', '柏恩德·麦克·莱德', '凯·伊沃·保利兹', '贝恩德·斯特格曼', '安婕·特拉乌']",['气球 Ballon'],"['剧情', '惊悚', '历史']",['8.4'],['14090'],[' 德语 / 英语']
29,[' 澳大利亚 / 美国 / 印度'],['安东尼·马拉斯'],['2018'],['123'],"['艾米·汉莫', '纳赞宁·波妮阿蒂', '戴夫·帕特尔', '詹森·艾萨克', '阿努潘·凯尔', '刘承羽', '安格斯·麦克拉伦', '萨钦·乔伯', '蒂尔达·格哈姆-哈维', '维品·沙尔马', '阿布罗伊·辛格', '迪维亚·阿妮', '桑迪普·博雅卡', '齐尼亚·斯塔尔']",['孟买酒店 Hotel Mumbai'],"['剧情', '惊悚', '历史']",['8.4'],['18445'],[' 英语 / 印地语 / 旁遮普语 / 希腊语 / 俄语 / 阿拉伯语 / 乌尔都语 / 波斯语']
80,[' 德国'],['拉斯·克劳梅'],['2018'],['111'],"['乔纳斯·达斯勒', '汤姆·格兰门兹', '米夏埃尔·圭斯德克', '罗夫·凯尼斯', '布尔格哈特·克劳斯纳', '莱娜·克棱克', '弗洛里安·卢卡斯', '伦纳德·施彻', '戈茨·舒伯特', '耶迪斯·特里贝尔', '卡莉娜·N.维斯', '罗纳尔德·策尔费尔德']",['沉默的教室 Das schweigende Klassenzimmer'],"['剧情', '历史']",['8.4'],['10973'],[' 德语']
41,[' 韩国'],['尹钟彬'],['2018'],['137'],"['黄政民', '李星民', '赵震雄', '朱智勋']",['特工 공작'],['剧情'],['8.5'],['80696'],[' 韩语 / 汉语普通话 / 日语']
